Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,1023,11134,10595,16351,24075,19901,21324,10949,16900,24417,29311,10348,8804,12919,12928,36245,36877,9667,7796,4844,11578,22837,23570,24186,13206,38779,1801
,,,,,,,,1024,11057,10559,16296,24073,19912,20916,10971,16584,24311,28775,10321,8770,12787,12935,36475,36710,9636,7622,4770,11449,23447,23612,24286,13015,37686,1738
,,,,,,,,1025,10908,10455,16133,25479,20492,21165,11146,16586,24485,28494,10389,8794,12859,13525,38215,37821,9825,7639,4788,11395,25606,24731,25516,12923,37379,1720
,,,,,,,,1026,10883,10292,15877,28468,21363,22318,11754,17150,25644,27702,10711,9000,13370,14622,41557,40586,9999,7888,4983,11569,27871,26955,28243,12857,37620,1733
,,,,,,,,1027,11118,10442,16112,28724,23177,23741,12477,18025,27518,27809,11421,9643,14747,15564,42424,42386,10252,8450,5324,12146,28610,27751,29176,13191,39300,1814
,,,,,,,,1028,11748,10944,16894,28751,23568,23985,12363,19039,27765,29045,11562,9770,14761,15542,42197,42270,10842,8776,5511,12972,29075,28048,29616,14051,41813,1923
,,,,,,,,1029,12394,12208,18853,27762,23306,23920,12184,19062,27398,31124,11398,9641,14569,15484,41847,41963,11128,8714,5470,12929,28709,27834,29218,14653,41799,1926
,,,,,,,,1030,12414,12506,19306,26461,23201,23432,11830,18685,26415,30477,11273,9541,14262,15053,40851,41064,10907,8474,5302,12676,28058,27217,28403,14473,40775,1878
,,,,,,,,1031,12191,12321,19023,24858,22444,22784,11276,18038,25302,30337,10982,9322,13905,14551,39190,39700,10590,8187,5081,12256,27316,26466,27261,14150,39361,1812
,,,,,,,,1032,11906,11938,18426,23584,21346,21938,10660,17164,23942,29374,10478,8934,13290,13956,37402,38327,10237,7752,4813,11578,26860,25782,26361,13596,37232,1715
,,,,,,,,1033,11476,11425,17631,23002,18730,20917,10089,16310,22864,28252,9481,8308,12654,13612,35399,36809,9694,7354,4561,10863,26797,25002,25715,12858,34905,1613
,,,,,,,,1034,10915,10744,16581,23014,18048,20104,9778,15511,21756,26804,8981,7875,12123,13573,34838,36244,9264,6941,4372,10287,27132,24580,25598,12104,32762,1498
,,,,,,,,1035,10467,10020,15474,23422,17751,19921,9662,15138,21339,25292,8742,7669,11917,13685,34708,36140,8835,6852,4328,9985,27666,24629,25877,11735,31914,1466
,,,,,,,,1036,10130,9347,14468,24415,17732,19924,9639,14966,21363,24947,8594,7521,11791,13931,35115,36374,8793,6833,4356,9889,28639,24821,26392,11508,31608,1457
,,,,,,,,1037,10114,9189,14231,26405,17711,20184,9768,15043,21589,24909,8533,7456,11777,14408,35909,37110,9028,6914,4434,9868,30336,25326,27426,11527,31794,1475
,,,,,,,,1038,10176,9186,14232,29111,18001,20927,10164,15392,22315,25039,8577,7497,12061,15146,37879,38897,9162,7115,4617,10038,32370,26413,29039,11659,32670,1524
,,,,,,,,1039,10337,9328,14457,31555,18797,22208,11038,16162,23975,25792,8850,7704,12660,15973,40767,41619,9264,7497,4981,10535,33977,27649,30595,12010,34690,1623
,,,,,,,,1040,10707,9681,15004,32095,19814,23460,12010,17094,26095,27177,9481,8254,13699,16597,42497,43518,9566,8120,5513,11208,34045,28039,30989,12723,37940,1791
,,,,,,,,1041,11363,10343,16028,30820,20386,23545,12306,17447,27256,29320,9998,8757,13996,16608,42541,43621,9960,8364,5853,11655,32919,27597,30766,13487,38986,1824
,,,,,,,,1042,12040,11494,17820,28859,20540,23132,12478,17519,27526,32611,10254,9095,14016,16158,41600,42943,10220,8347,5825,11850,31059,27322,30175,13877,39419,1831
,,,,,,,,1043,12291,11836,18337,27364,20445,22826,12534,17601,27719,33177,10555,9371,13968,15531,41146,42518,10393,8308,5777,12207,29468,26971,29239,14043,40301,1849
,,,,,,,,1044,12348,12240,18954,26414,20313,22650,12435,17601,27674,32955,10578,9466,14107,15047,39998,41694,10493,8392,5803,12239,27967,26632,28345,14157,41282,1891
,,,,,,,,1045,12384,12430,19233,25488,19875,22231,12344,17613,27477,32192,10527,9451,13851,14568,38915,40888,10585,8305,5780,12228,26982,25989,27451,13982,41412,1892
,,,,,,,,1046,12367,12734,19703,24832,19391,21935,12223,17486,27399,32939,10356,9329,13795,14148,38009,40307,10557,8198,5723,12173,26432,25437,26671,13648,41271,1881
,,,,,,,,1047,12227,12361,19111,24469,19164,21655,12114,17217,27284,31890,10180,9186,13732,13976,37522,39923,10621,8074,5685,12069,26284,25023,26094,13393,41131,1875
,,,,,,,,1048,12127,12119,18733,24773,19223,21539,12146,17087,27321,31025,10124,9122,13761,14061,38057,39987,10705,7992,5755,11932,26838,24991,26385,13167,40900,1866
,,,,,,,,1049,11974,11906,18400,26537,19790,21800,12404,17164,27828,30379,10230,9143,13796,14586,39876,40853,10971,8023,5927,11991,28729,25858,27767,12990,40859,1866
,,,,,,,,1050,11981,11771,18192,29476,21001,22647,13051,17784,29101,30101,10679,9407,14246,15643,43292,42805,11445,8258,6220,12183,30375,27217,30212,13058,41181,1887
,,,,,,,,1051,12295,11919,18423,29281,21981,23314,13219,18666,30616,30445,11206,9901,14858,15593,42479,42496,12171,8805,6586,12696,29638,26959,30271,13423,42588,1956
,,,,,,,,1052,13027,12416,19200,27719,21663,22824,12820,19160,29872,32109,11082,9827,14454,15073,41020,41151,13010,8947,6562,13136,28430,25908,29027,14425,44683,2052
,,,,,,,,1053,13855,13964,21607,25666,21236,22043,12343,18561,28496,34429,10894,9652,14046,14540,39748,39880,12544,8628,6335,12772,26926,24640,27406,15131,43841,2007
,,,,,,,,1054,13454,13957,21591,23426,20680,21351,11838,17939,27453,33379,10597,9384,13689,13750,37690,38100,11739,8394,6169,12405,25286,23334,25613,14782,42649,1950
,,,,,,,,1055,12954,13437,20785,20974,19682,20369,11135,17112,26076,32063,10132,8972,13147,12808,35198,35744,11325,8055,5934,11913,23687,21929,23709,14298,40879,1865
,,,,,,,,1056,12601,12996,20109,19113,18471,19153,10393,15946,24415,30986,9544,8455,12313,11913,32838,33495,10858,7586,5589,11105,22628,20716,22252,13873,37904,1727
,,,,,,,,1057,11976,12278,19001,18201,16315,18162,9835,14885,23343,29245,8642,7710,11566,11226,30926,31513,10143,7200,5317,10343,22076,20033,21455,12978,34753,1579
,,,,,,,,1058,11365,11406,17655,18008,15504,17774,9518,14103,22593,27416,8135,7257,11084,10885,30031,30624,9756,7246,5188,9781,21948,19595,21093,12378,32551,1482
,,,,,,,,1059,10963,10669,16517,18214,15032,17423,9350,13674,22069,25916,7847,7013,10822,10692,29621,30093,9536,7214,5122,9506,22077,19560,21179,11981,31411,1433
,,,,,,,,1060,10785,10192,15783,19113,14829,17403,9277,13488,21852,25026,7675,6844,10684,10716,29618,30049,9583,7268,5096,9446,22650,19707,21816,11938,30870,1408
,,,,,,,,1061,10771,10004,15497,21580,14891,17746,9373,13530,22002,24881,7613,6771,10730,10989,30253,30740,9846,7438,5144,9539,24326,20400,23286,12024,30933,1415
,,,,,,,,1062,10852,9948,15418,25735,15296,18730,9882,13946,22831,24901,7737,6856,11032,11785,32480,32972,9901,7812,5333,9880,27329,22194,26201,12221,31719,1457
,,,,,,,,1063,11025,10094,15647,28111,18358,20491,11092,15069,24916,25467,8458,7349,11944,12902,36808,36712,10071,8500,5736,10755,28564,24202,28250,12795,34475,1592
,,,,,,,,1064,11493,10499,16275,27828,22857,22168,12140,16527,27928,26837,9437,8223,13449,13525,38931,38649,10596,9493,6383,12169,27645,24286,27662,13931,39464,1843
,,,,,,,,1065,12490,11368,17620,26900,23117,22560,12547,17045,29515,29149,10076,8888,14275,13374,38298,38314,11643,9989,6739,12976,26534,23757,27095,15366,41567,1942
,,,,,,,,1066,13485,12837,19914,26137,22196,22318,12546,16898,29363,32286,10048,9002,14433,13205,37786,37638,11890,9975,6610,12999,25676,23388,26701,15604,41285,1922
,,,,,,,,1067,13456,13239,20522,25747,21171,22379,12626,17089,29294,32831,10093,9050,14562,12904,37765,37654,11870,9968,6425,13162,25043,23266,26334,15016,41631,1923
,,,,,,,,1068,13133,13188,20429,25750,20423,22553,12627,17224,29241,32304,10024,9053,14789,12685,37363,37433,11717,10019,6371,13176,24343,23186,25961,14405,42284,1957
,,,,,,,,1069,12924,12941,20030,25656,19912,22499,12623,17271,29118,31278,10001,9073,14848,12587,36738,37080,11485,9871,6295,13131,23868,22977,25739,13897,42449,1963
,,,,,,,,1070,12740,12984,20096,25503,19414,22487,12615,17367,29084,31589,9947,9060,14896,12396,36162,36745,11258,9733,6170,13132,23285,22755,25390,13469,42420,1962
,,,,,,,,1071,12493,12481,19304,25511,19307,22506,12533,17387,28996,30477,9924,9043,14976,12202,35528,36404,11257,9644,6090,13064,22975,22690,25207,13298,42540,1971
,,,,,,,,1072,12319,12176,18829,25867,19526,22586,12586,17368,28953,29749,10012,9093,14930,12208,35330,36428,11217,9542,6005,12922,23421,23181,25668,13013,42223,1961
,,,,,,,,1073,12153,11962,18493,26876,20542,23077,12780,17430,29466,29204,10233,9191,15103,12547,36596,37549,11348,9618,6099,12949,25044,24336,27094,12840,42267,1966
,,,,,,,,1074,12099,11814,18262,29613,22582,24272,13425,18016,30795,28925,10644,9438,15755,13561,39626,39789,11767,9989,6345,13271,26637,25836,28988,12914,42800,1995
,,,,,,,,1075,12372,11933,18447,29393,23934,25407,13785,19090,32639,29312,11014,9773,16501,13660,39119,40237,12388,10725,6766,14056,26080,26263,28916,13284,44317,2070
,,,,,,,,1076,13124,12427,19221,27665,23812,25188,13444,19705,32265,30677,10905,9679,16244,13188,37713,39343,13267,10894,6885,14778,24851,25671,27672,14340,47093,2197
,,,,,,,,1077,13925,13986,21645,25329,23437,24667,13082,19360,31048,32964,10681,9472,16015,12766,36588,38666,13042,10638,6671,14573,23579,25035,26171,15124,46703,2171
,,,,,,,,1078,13541,13961,21601,22712,17941,24199,12565,18961,30212,31930,9752,8791,15736,12025,33984,37192,12353,10464,6525,14444,21718,24202,24261,14859,45984,2135
,,,,,,,,1079,13111,13439,20794,20024,16149,23314,11784,18148,28373,30324,9233,8352,15185,11130,31389,35118,12020,10128,6212,14008,19944,23206,22443,14488,44412,2052
,,,,,,,,1080,12631,13045,20194,18035,14908,22208,11071,17117,26542,29162,8647,7833,14312,10271,29105,33243,11205,9609,5816,13275,18740,22426,21094,14111,41828,1929
,,,,,,,,1081,11961,12319,19065,16903,13563,21919,10547,16294,25481,28394,7981,7248,13624,9637,27457,32788,10424,9222,5538,12658,18325,22579,20510,13267,39407,1814
,,,,,,,,1082,11272,11394,17638,16434,12750,21710,10261,15972,24746,26749,7524,6826,13355,9376,26705,32334,9951,9007,5366,12325,18077,23296,20610,12567,39034,1815
,,,,,,,,1083,10756,10666,16514,16413,12356,21673,10117,15893,24295,25333,7231,6569,13161,9349,26512,32223,9625,8986,5315,12240,18138,23697,20937,12275,39001,1826
,,,,,,,,1084,10474,10174,15753,17051,12170,21786,10090,16054,24092,24839,7104,6429,13050,9443,26867,32672,9627,8996,5292,12325,18833,24391,21718,12263,39486,1858
,,,,,,,,1085,10377,10013,15511,19074,12193,22231,10198,16474,24258,24746,7097,6395,13062,9847,27843,33574,9789,9158,5341,12515,20642,25604,23594,12419,40561,1921
,,,,,,,,1086,10391,10007,15508,22813,12719,23215,10750,17335,25033,24834,7264,6518,13415,10865,30381,36073,9780,9492,5491,12939,23919,27951,27030,12719,42477,2020
,,,,,,,,1087,10559,10149,15732,25213,15609,25204,12000,19128,27106,25531,8020,7055,14348,12304,35200,40515,9889,10099,5881,13912,25688,30349,29788,13392,46662,2224
,,,,,,,,1088,10980,10567,16379,25604,19457,26808,13108,21465,30249,26900,9092,7996,16060,13080,37584,42785,10356,10849,6497,15549,25463,30589,29838,14630,53396,2574
,,,,,,,,1089,11840,11424,17707,25766,19818,26905,13292,22037,31699,29024,9758,8672,16650,13088,37065,42364,11138,11168,6831,16091,25135,30117,29592,16278,54944,2629
,,,,,,,,1090,12732,12918,20039,25904,19226,26310,13289,21541,31279,31787,9829,8853,16377,13166,36530,41957,11418,10911,6646,15584,24711,29510,29120,16478,52830,2512
,,,,,,,,1091,12639,13256,20548,25910,18750,25797,13332,20831,30869,32299,9957,8954,16170,12963,36695,41865,11342,10639,6462,15136,24340,28863,28486,15728,50570,2385
,,,,,,,,1092,12379,13063,20231,26098,18450,25342,13199,20109,30336,32099,9934,8978,16033,12942,36333,41506,11301,10495,6370,14602,23835,28190,27736,14823,48974,2313
,,,,,,,,1093,12225,12724,19687,26134,18228,24863,13169,19366,30084,31306,9947,9011,15759,12923,36062,41226,11061,10223,6243,14123,23496,27367,27156,14178,46701,2192
,,,,,,,,1094,12026,12739,19708,26215,17981,24455,13094,18794,29826,31996,9846,8944,15553,12791,35773,40885,10906,10016,6082,13767,23088,26818,26622,13594,44822,2096
,,,,,,,,1095,11848,12239,18921,26348,18058,24050,12991,18387,29533,31007,9858,8945,15431,12738,35699,40458,10944,9792,5969,13423,23012,26369,26352,13256,43351,2019
,,,,,,,,1096,11811,11936,18446,26919,18402,24000,13024,18002,29601,30391,9943,8982,15421,13009,36463,40627,10814,9618,5936,13177,23837,26761,26916,12935,42157,1958
,,,,,,,,1097,11717,11747,18149,28346,19385,24494,13245,18289,30106,29734,10182,9108,15598,13756,38531,41942,10998,9701,6033,13255,26103,28341,28594,12753,41746,1938
,,,,,,,,1098,11748,11633,17973,30434,21319,25734,13976,19133,31306,29480,10699,9447,16222,15152,42529,44499,11294,10080,6322,13604,28954,30892,31995,12853,42195,1961
,,,,,,,,1099,12089,11805,18241,30004,23463,27219,14353,20370,33206,29895,11376,10043,17207,15644,42918,45595,11742,10751,6706,14305,28891,31542,32841,13219,44047,2054
,,,,,,,,1100,12748,12199,18861,28296,23677,26973,13966,21339,32674,31197,11450,10115,16925,15387,42005,45030,12508,10820,6741,15013,28351,30979,32094,14259,47211,2193
,,,,,,,,1101,13329,13528,20928,26144,23697,26493,13615,21207,31389,33190,11330,9986,16611,15114,41146,44470,12168,10507,6523,14834,27608,30376,31202,15235,47087,2182
,,,,,,,,1102,12902,13603,21041,23697,18999,25915,12998,21092,30363,31843,10450,9347,16348,14607,38910,42933,11478,10262,6364,14727,26288,29566,29655,15015,46762,2171
,,,,,,,,1103,12432,13071,20220,21107,17494,24865,12204,20454,28551,30214,9986,8960,15591,13827,36573,40842,11109,9840,6082,14304,24883,28464,28132,14569,45406,2101
,,,,,,,,1104,11976,12694,19643,19071,16524,23654,11407,19430,26829,29031,9427,8461,14622,13078,34553,38909,10430,9306,5691,13518,24197,27700,27100,14149,42889,1992
,,,,,,,,1105,11316,12004,18572,18117,17579,22688,10786,18594,25534,28105,9175,8083,13824,12578,33492,37434,9697,8807,5364,12810,24291,27600,26816,13349,40477,1891
,,,,,,,,1106,10685,11076,17138,17827,16897,22214,10453,18107,24779,26510,8655,7616,13288,12499,33059,36961,9254,8526,5259,12397,24606,27700,26969,12576,38341,1781
,,,,,,,,1107,10232,10304,15943,18015,16612,21966,10289,18015,24308,24981,8380,7384,12960,12606,33007,36634,8882,8395,5210,12225,25161,27985,27402,12350,37889,1771
,,,,,,,,1108,9990,9858,15257,18821,16570,21902,10212,18098,24115,24684,8277,7270,12742,12854,33411,36991,8818,8359,5211,12185,26378,28525,28347,12383,37830,1774
,,,,,,,,1109,9896,9748,15093,21250,16822,22176,10331,18420,24221,24644,8263,7237,12699,13412,34621,37975,8918,8452,5281,12226,28783,29679,30362,12503,38203,1800
,,,,,,,,1110,9907,9752,15107,25541,17357,22975,10881,19099,24905,24586,8436,7361,12945,14494,37303,40461,8949,8742,5447,12483,32478,31915,33888,12722,39463,1868
,,,,,,,,1111,10079,9910,15355,28197,20394,24920,12114,20681,26731,25192,9302,7951,13839,15888,42107,45100,9079,9313,5844,13301,34447,34007,36303,13318,42540,2018
,,,,,,,,1112,10491,10316,15985,28476,26100,26411,13227,22482,29792,26403,10564,9035,15619,16586,44413,47058,9508,10064,6534,14765,33397,33562,35436,14482,47971,2297
,,,,,,,,1113,11261,11150,17277,28025,26945,26494,13472,22368,31339,28413,11256,9719,16382,16086,43332,45967,10222,10504,6962,15059,31394,31875,33555,16030,48429,2298
,,,,,,,,1114,12162,12695,19686,27115,25868,25900,13410,21104,31078,30799,11198,9805,16342,15313,41696,44617,10284,10382,6858,14422,29402,30317,31665,16198,45899,2157
,,,,,,,,1115,12248,13016,20167,26541,24693,25527,13477,20003,30883,31231,11165,9788,16325,14700,40825,43969,10223,10234,6692,13961,27840,29096,29830,15406,43925,2037
,,,,,,,,1116,12038,12773,19774,26116,23987,25182,13401,19196,30694,30725,11081,9772,16258,14149,39663,43101,10214,10134,6610,13474,26267,28020,28395,14540,42896,1985
,,,,,,,,1117,11912,12593,19475,25763,23286,24774,13379,18403,30626,29890,10993,9715,16146,13723,38945,42443,10159,9883,6551,12980,25509,27013,27259,13870,41526,1907
,,,,,,,,1118,11824,12673,19597,25432,22628,24464,13315,17926,30481,30629,10855,9615,16024,13383,38589,41875,10105,9737,6436,12653,24915,26136,26380,13348,40679,1862
,,,,,,,,1119,11705,12304,19013,25378,22327,24206,13226,17571,30302,29618,10759,9534,15910,13155,38516,41469,10206,9598,6389,12395,24892,25425,25749,13045,40321,1841
,,,,,,,,1120,11605,12115,18715,25663,22402,24189,13225,17410,30148,28847,10813,9559,15770,13384,39256,41777,10124,9499,6332,12254,25727,25565,26009,12796,40126,1831
,,,,,,,,1121,11522,11988,18516,26815,23609,24673,13450,17879,30628,28200,11096,9723,15874,13989,41378,42957,10210,9592,6409,12372,27818,26696,27346,12607,40385,1843
,,,,,,,,1122,11600,11906,18389,29682,25734,25821,14082,17881,31923,27796,11715,10129,16483,15127,44638,44995,10562,9998,6667,12517,30123,28617,30475,12692,40719,1863
,,,,,,,,1123,11912,12056,18625,29914,27838,27257,14673,19171,33509,28008,12298,10632,17611,15416,44323,45789,10976,10735,7029,13176,29967,29027,31166,13082,41737,1915
,,,,,,,,1124,12533,12477,19286,28591,28208,27149,14359,19672,32945,29237,12240,10582,17494,15029,43013,45069,11678,10927,7131,13770,29171,28332,30382,13944,43964,2016
,,,,,,,,1125,13057,13677,21153,26837,28266,26744,13998,19270,31569,31024,12052,10400,17238,14684,41982,44533,11406,10692,6889,13572,28198,27566,29178,14850,43350,1983
,,,,,,,,1126,12621,13566,20980,24650,20999,26284,13424,18779,30668,29899,10921,9585,17042,14140,39252,42791,10749,10527,6713,13424,26697,26353,27267,14596,42391,1937
,,,,,,,,1127,12099,12967,20054,22337,19274,25301,12631,17890,28906,28323,10344,9116,16328,13126,36346,40358,10348,10162,6368,12989,25196,25016,25306,14241,40586,1848
,,,,,,,,1128,11628,12533,19392,20558,18188,24171,11832,16753,27458,27181,9758,8597,15430,12257,33975,38402,9801,9651,5996,12284,24377,23930,23839,13732,37840,1720
,,,,,,,,1129,11005,11803,18259,19770,17117,23438,11292,15800,26312,26388,9039,7961,14650,11754,32328,37132,9105,9249,5703,11650,24282,23351,23034,12980,34992,1589
,,,,,,,,1130,10353,10816,16731,19621,16325,23030,10921,15086,25373,24969,8531,7507,14177,11471,31540,36440,8709,9083,5504,11246,24272,23192,22607,12209,33162,1507
,,,,,,,,1131,9880,9979,15435,19825,15845,22845,10741,14764,24822,23756,8203,7228,13866,11473,31218,36164,8435,9021,5399,11055,24649,23118,22557,11832,32451,1480
,,,,,,,,1132,9692,9578,14820,20632,15645,22792,10631,14697,24498,22603,8033,7063,13657,11658,31321,36391,8378,9026,5363,11035,25437,23441,22941,11840,32209,1471
,,,,,,,,1133,9616,9454,14634,22947,15789,23177,10775,14695,24566,22424,7999,7015,13606,12127,32264,37373,8517,9131,5389,11079,27169,24284,24231,11989,32573,1494
,,,,,,,,1134,9611,9397,14554,26970,16240,24121,11259,15176,25172,22313,8161,7130,13891,13016,34848,39778,8563,9411,5523,11314,30064,26181,27020,12221,33645,1550
,,,,,,,,1135,9765,9500,14717,29297,19101,26170,12540,16367,27013,22789,9052,7722,14705,14234,39509,44444,8653,9976,5859,12020,31587,28137,28988,12895,36419,1683
,,,,,,,,1136,10177,9827,15226,29116,24401,27694,13720,17855,30042,23719,10258,8755,16498,14860,42141,46865,9099,10635,6466,13260,30393,28064,28450,14118,41510,1939
,,,,,,,,1137,10972,10621,16455,27942,25065,27759,13891,18155,31604,25446,10954,9453,17282,14703,41595,46193,9837,11002,6829,13702,28706,27413,27824,15710,42961,2000
,,,,,,,,1138,11755,12043,18670,26616,24150,27378,14011,17885,31542,28070,10933,9574,17147,14615,40815,45435,10095,10898,6744,13451,27180,26840,27310,15960,41801,1934
,,,,,,,,1139,11861,12327,19096,25974,23212,27001,13976,17973,31503,28666,10961,9618,16990,14407,40524,44686,10145,10761,6591,13408,25997,26378,26838,15363,41344,1894
,,,,,,,,1140,11644,12305,19046,25723,22699,26781,13905,18020,31227,28286,10897,9621,16882,14209,39651,43941,10143,10698,6509,13256,25129,25811,26328,14645,41400,1897
,,,,,,,,1141,11535,12129,18751,25489,22182,26383,13886,18038,31030,27496,10845,9601,16777,14080,38895,43335,10132,10486,6415,13048,24796,25366,26147,13978,41309,1892
,,,,,,,,1142,11430,12262,18955,25286,21644,26089,13851,17895,30960,28206,10685,9488,16680,13861,38390,42764,10092,10270,6311,12831,24432,24979,25782,13386,41232,1885
,,,,,,,,1143,11305,11947,18455,25240,21448,25691,13768,17825,30721,27396,10584,9406,16557,13677,38271,42296,10118,10129,6258,12685,24444,24694,25623,13060,41245,1886
